archive_dir,split,annotations_path,category_id,category_name_from_coco,count
stationary/knife_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/knife_v1i_coco/test/_annotations.coco.json,1,knife,278
stationary/obeng_data_v5i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/obeng_data_v5i_coco/train/_annotations.coco.json,1,obeng,123
stationary/obeng_data_v5i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/obeng_data_v5i_coco/valid/_annotations.coco.json,1,obeng,12
stationary/obeng_data_v5i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/obeng_data_v5i_coco/test/_annotations.coco.json,1,obeng,2
stationary/object_detection_1_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_detection_1_v1i_coco/train/_annotations.coco.json,1,Pen,280
stationary/object_detection_1_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_detection_1_v1i_coco/valid/_annotations.coco.json,1,Pen,45
stationary/object_detection_1_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_detection_1_v1i_coco/test/_annotations.coco.json,1,Pen,19
stationary/object_detector_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_detector_v1i_coco/train/_annotations.coco.json,2,scissor,123
stationary/object_detector_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_detector_v1i_coco/train/_annotations.coco.json,3,tape,120
stationary/object_detector_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_detector_v1i_coco/train/_annotations.coco.json,1,comb,117
stationary/object_detector_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_detector_v1i_coco/valid/_annotations.coco.json,1,comb,13
stationary/object_detector_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_detector_v1i_coco/valid/_annotations.coco.json,2,scissor,10
stationary/object_detector_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_detector_v1i_coco/valid/_annotations.coco.json,3,tape,9
stationary/object_detector_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_detector_v1i_coco/test/_annotations.coco.json,2,scissor,5
stationary/object_detector_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_detector_v1i_coco/test/_annotations.coco.json,1,comb,4
stationary/object_detector_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_detector_v1i_coco/test/_annotations.coco.json,3,tape,4
stationary/object_v3i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_v3i_coco/train/_annotations.coco.json,2,highlighter,105
stationary/object_v3i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_v3i_coco/train/_annotations.coco.json,3,stapeler,23
stationary/object_v3i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_v3i_coco/valid/_annotations.coco.json,2,highlighter,12
stationary/object_v3i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_v3i_coco/valid/_annotations.coco.json,3,stapeler,2
stationary/object_v3i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_v3i_coco/test/_annotations.coco.json,2,highlighter,6
stationary/object_v3i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/object_v3i_coco/test/_annotations.coco.json,3,stapeler,1
stationary/pen_eraser_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_eraser_v1i_coco/train/_annotations.coco.json,1,Pen,2849
stationary/pen_eraser_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_eraser_v1i_coco/valid/_annotations.coco.json,1,Pen,956
stationary/pen_eraser_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_eraser_v1i_coco/test/_annotations.coco.json,1,Pen,400
stationary/pen_pencil_Liquid_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_pencil_Liquid_v1i_coco/train/_annotations.coco.json,1,liquid,27
stationary/pen_pencil_Liquid_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_pencil_Liquid_v1i_coco/train/_annotations.coco.json,2,pen,27
stationary/pen_pencil_Liquid_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_pencil_Liquid_v1i_coco/train/_annotations.coco.json,3,pencil,18
stationary/pen_pencil_Liquid_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_pencil_Liquid_v1i_coco/valid/_annotations.coco.json,2,pen,4
stationary/pen_pencil_Liquid_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_pencil_Liquid_v1i_coco/valid/_annotations.coco.json,1,liquid,2
stationary/pen_pencil_Liquid_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_pencil_Liquid_v1i_coco/valid/_annotations.coco.json,3,pencil,1
stationary/pen_pencil_Liquid_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_pencil_Liquid_v1i_coco/test/_annotations.coco.json,1,liquid,1
stationary/pen_pencil_Liquid_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_pencil_Liquid_v1i_coco/test/_annotations.coco.json,2,pen,1
stationary/pen_pencil_Liquid_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_pencil_Liquid_v1i_coco/test/_annotations.coco.json,3,pencil,1
stationary/pen_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_v1i_coco/train/_annotations.coco.json,1,Pen,163
stationary/pen_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_v1i_coco/valid/_annotations.coco.json,1,Pen,45
stationary/pen_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_v1i_coco/test/_annotations.coco.json,1,Pen,19
stationary/pen_v4i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_v4i_coco/train/_annotations.coco.json,1,pen,28
stationary/pen_v4i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_v4i_coco/valid/_annotations.coco.json,1,pen,7
stationary/pen_v4i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pen_v4i_coco/test/_annotations.coco.json,1,pen,4
stationary/pisau_model_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pisau_model_v1i_coco/train/_annotations.coco.json,1,pisau,850
stationary/pisau_model_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pisau_model_v1i_coco/valid/_annotations.coco.json,1,pisau,203
stationary/pisau_model_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/pisau_model_v1i_coco/test/_annotations.coco.json,1,pisau,10
stationary/relabel2_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/relabel2_v1i_coco/train/_annotations.coco.json,1,0,1550
stationary/relabel2_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/relabel2_v1i_coco/train/_annotations.coco.json,2,1,573
stationary/relabel2_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/relabel2_v1i_coco/train/_annotations.coco.json,3,2,548
stationary/relabel2_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/relabel2_v1i_coco/valid/_annotations.coco.json,3,2,147
stationary/relabel2_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/relabel2_v1i_coco/valid/_annotations.coco.json,1,0,135
stationary/relabel2_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/relabel2_v1i_coco/valid/_annotations.coco.json,2,1,79
stationary/scissors_-cutter_knife_-pen_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/scissors_-cutter_knife_-pen_v1i_coco/train/_annotations.coco.json,3,scissors,39
stationary/scissors_-cutter_knife_-pen_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/scissors_-cutter_knife_-pen_v1i_coco/train/_annotations.coco.json,1,cutter knife,27
stationary/scissors_-cutter_knife_-pen_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/scissors_-cutter_knife_-pen_v1i_coco/train/_annotations.coco.json,2,pen,26
stationary/scissors_-cutter_knife_-pen_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/scissors_-cutter_knife_-pen_v1i_coco/valid/_annotations.coco.json,1,cutter knife,4
stationary/scissors_-cutter_knife_-pen_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/scissors_-cutter_knife_-pen_v1i_coco/valid/_annotations.coco.json,2,pen,4
stationary/scissors_-cutter_knife_-pen_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/scissors_-cutter_knife_-pen_v1i_coco/valid/_annotations.coco.json,3,scissors,1
stationary/scissors_-cutter_knife_-pen_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/scissors_-cutter_knife_-pen_v1i_coco/test/_annotations.coco.json,1,cutter knife,3
stationary/scissors_-cutter_knife_-pen_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/scissors_-cutter_knife_-pen_v1i_coco/test/_annotations.coco.json,3,scissors,1
stationary/screwdriver_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/screwdriver_v1i_coco/train/_annotations.coco.json,2,chave-philips,99
stationary/screwdriver_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/screwdriver_v1i_coco/train/_annotations.coco.json,1,chave-de-fenda,97
stationary/screwdriver_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/screwdriver_v1i_coco/valid/_annotations.coco.json,2,chave-philips,40
stationary/screwdriver_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/screwdriver_v1i_coco/valid/_annotations.coco.json,1,chave-de-fenda,39
stationary/screwdriver_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/screwdriver_v1i_coco/test/_annotations.coco.json,2,chave-philips,53
stationary/screwdriver_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/screwdriver_v1i_coco/test/_annotations.coco.json,1,chave-de-fenda,48
stationary/sern-interns-2023_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/sern-interns-2023_v1i_coco/train/_annotations.coco.json,1,stapler,140
stationary/sern-interns-2023_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/sern-interns-2023_v1i_coco/valid/_annotations.coco.json,1,stapler,40
stationary/sern-interns-2023_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/sern-interns-2023_v1i_coco/test/_annotations.coco.json,1,stapler,22
stationary/stapler_project_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stapler_project_v1i_coco/train/_annotations.coco.json,1,stapler,71
stationary/stapler_project_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stapler_project_v1i_coco/valid/_annotations.coco.json,1,stapler,19
stationary/stapler_project_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stapler_project_v1i_coco/test/_annotations.coco.json,1,stapler,10
stationary/stapler_v12i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stapler_v12i_coco/train/_annotations.coco.json,1,stapler,1146
stationary/stapler_v12i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stapler_v12i_coco/valid/_annotations.coco.json,1,stapler,184
stationary/stapler_v12i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stapler_v12i_coco/test/_annotations.coco.json,1,stapler,6
stationary/stapler_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stapler_v1i_coco/train/_annotations.coco.json,1,stapler,102
stationary/stapler_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stapler_v1i_coco/valid/_annotations.coco.json,1,stapler,3
stationary/stapler_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stapler_v1i_coco/test/_annotations.coco.json,1,stapler,52
stationary/stationary_item_detection_pro_v7i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/train/_annotations.coco.json,3,Compass,75
stationary/stationary_item_detection_pro_v7i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/train/_annotations.coco.json,2,Book,25
stationary/stationary_item_detection_pro_v7i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/train/_annotations.coco.json,10,Sharpener,24
stationary/stationary_item_detection_pro_v7i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/train/_annotations.coco.json,7,Pencil,21
stationary/stationary_item_detection_pro_v7i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/train/_annotations.coco.json,8,Ruler,12
stationary/stationary_item_detection_pro_v7i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/train/_annotations.coco.json,9,Scissor,9
stationary/stationary_item_detection_pro_v7i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/valid/_annotations.coco.json,7,Pencil,9
stationary/stationary_item_detection_pro_v7i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/valid/_annotations.coco.json,3,Compass,7
stationary/stationary_item_detection_pro_v7i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/valid/_annotations.coco.json,8,Ruler,5
stationary/stationary_item_detection_pro_v7i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/valid/_annotations.coco.json,10,Sharpener,3
stationary/stationary_item_detection_pro_v7i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/valid/_annotations.coco.json,9,Scissor,2
stationary/stationary_item_detection_pro_v7i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/valid/_annotations.coco.json,2,Book,1
stationary/stationary_item_detection_pro_v7i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/test/_annotations.coco.json,8,Ruler,10
stationary/stationary_item_detection_pro_v7i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/test/_annotations.coco.json,7,Pencil,5
stationary/stationary_item_detection_pro_v7i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/test/_annotations.coco.json,9,Scissor,5
stationary/stationary_item_detection_pro_v7i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationary_item_detection_pro_v7i_coco/test/_annotations.coco.json,10,Sharpener,5
stationary/stationery_detection_for_5_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/train/_annotations.coco.json,4,stapler,187
stationary/stationery_detection_for_5_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/train/_annotations.coco.json,2,knife,175
stationary/stationery_detection_for_5_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/train/_annotations.coco.json,3,scissors,150
stationary/stationery_detection_for_5_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/train/_annotations.coco.json,5,tape,107
stationary/stationery_detection_for_5_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/train/_annotations.coco.json,1,gluestick,100
stationary/stationery_detection_for_5_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/valid/_annotations.coco.json,4,stapler,6
stationary/stationery_detection_for_5_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/valid/_annotations.coco.json,1,gluestick,5
stationary/stationery_detection_for_5_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/valid/_annotations.coco.json,3,scissors,5
stationary/stationery_detection_for_5_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/valid/_annotations.coco.json,2,knife,2
stationary/stationery_detection_for_5_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/valid/_annotations.coco.json,5,tape,1
stationary/stationery_detection_for_5_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/test/_annotations.coco.json,4,stapler,5
stationary/stationery_detection_for_5_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/test/_annotations.coco.json,1,gluestick,4
stationary/stationery_detection_for_5_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/test/_annotations.coco.json,3,scissors,4
stationary/stationery_detection_for_5_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/test/_annotations.coco.json,5,tape,3
stationary/stationery_detection_for_5_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_detection_for_5_v1i_coco/test/_annotations.coco.json,2,knife,2
stationary/stationery_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_v1i_coco/train/_annotations.coco.json,3,pencil,42
stationary/stationery_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_v1i_coco/train/_annotations.coco.json,2,pen,39
stationary/stationery_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_v1i_coco/valid/_annotations.coco.json,2,pen,7
stationary/stationery_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_v1i_coco/valid/_annotations.coco.json,3,pencil,4
stationary/stationery_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_v1i_coco/test/_annotations.coco.json,2,pen,3
stationary/stationery_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_v1i_coco/test/_annotations.coco.json,3,pencil,1
stationary/stationery_v2i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_v2i_coco/train/_annotations.coco.json,2,pencil,95
stationary/stationery_v2i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_v2i_coco/train/_annotations.coco.json,1,pen,94
stationary/stationery_v2i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_v2i_coco/valid/_annotations.coco.json,1,pen,4
stationary/stationery_v2i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_v2i_coco/valid/_annotations.coco.json,2,pencil,4
stationary/stationery_v2i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_v2i_coco/test/_annotations.coco.json,1,pen,4
stationary/stationery_v2i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/stationery_v2i_coco/test/_annotations.coco.json,2,pencil,4
stationary/x-x_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/x-x_v1i_coco/valid/_annotations.coco.json,4,screwdriver,222
stationary/x-x_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/x-x_v1i_coco/valid/_annotations.coco.json,5,screwdriver-in-hand,39
stationary/x-x_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/x-x_v1i_coco/valid/_annotations.coco.json,2,pliers,35
stationary/x-x_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/x-x_v1i_coco/valid/_annotations.coco.json,1,hammer-in-hand,15
stationary/x-x_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/x-x_v1i_coco/valid/_annotations.coco.json,3,pliers-in-hand,9
stationary/x-x_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/x-x_v1i_coco/valid/_annotations.coco.json,7,wrench-in-hand,6
stationary/x-x_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/x-x_v1i_coco/valid/_annotations.coco.json,6,wrench,1
stationary/yolo_final_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/yolo_final_v1i_coco/train/_annotations.coco.json,4,uclu_kalem,117
stationary/yolo_final_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/yolo_final_v1i_coco/train/_annotations.coco.json,2,tahta_kalemi,99
stationary/yolo_final_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/yolo_final_v1i_coco/train/_annotations.coco.json,1,kursun_kalem,96
stationary/yolo_final_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/yolo_final_v1i_coco/valid/_annotations.coco.json,2,tahta_kalemi,17
stationary/yolo_final_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/yolo_final_v1i_coco/valid/_annotations.coco.json,1,kursun_kalem,8
